"","obsID","cross_checked","reference","paperID","subsetID","speciesID","common_name","species","species_cleaned","species_class","region","country","lat","lon","fitness_main_focus","confirmation_bias","study_type","shared_group","dispersal_type","dispersal_phase","fitness_metric","study_design","age_class","sex","n","group_1","group_2","n_group_1","n_group_2","mean_group_1","mean_group_2","mean_units","type_of_variance","variance_group_1","variance_group_2","function_needed","direction_change","effect_size","effect_size_details","effect_size_type","effect_size_value","positive...non.disperser.did.better.than.disperser","effect_size_df","effect_size_p_value_numeric","effect_size_type_of_variance","effect_size_variance","publication_year","publication_authors","age_class_clean","fitness_metric_clean","fitness_higher_level","whose_fitness"
"189","ARM","ML","Olsson et al. 1997","p054","c124","s044","sand lizard","Lacerta agilis","Lacerta agilis","Reptilia","Asketunnan","Sweden",57.3703622601462,11.9923660394297,"N",NA,"semi-natural","N","breeding","settlement","clutch size","gradient","A","F",46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"correlation_method2",1,"correlation","spearman rank correlation","r value",-0.29,"negative = non-disperser did better than disperser",NA,0.04,NA,NA,1997,"Olsson et al.","adult","lifetime breeding success","reproduction","individual"
"190","ARM","ML","Olsson et al. 1997","p054","c124","s044","sand lizard","Lacerta agilis","Lacerta agilis","Reptilia","Asketunnan","Sweden",57.3703622601462,11.9923660394297,"N",NA,"semi-natural","N","breeding","settlement","number of offspring","gradient","A","F",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"correlation_method2",1,"correlation","spearman rank correlation","r value",0.03,"positive = disperser did better than non-disperser",NA,0.55,NA,NA,1997,"Olsson et al.","adult","lifetime breeding success","reproduction","individual"
"191","ARM","ML","Olsson et al. 1997","p054","c124","s044","sand lizard","Lacerta agilis","Lacerta agilis","Reptilia","Asketunnan","Sweden",57.3703622601462,11.9923660394297,"N",NA,"semi-natural","N","breeding","settlement","percent of clutch hatched","gradient","A","F",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"correlation_method2",1,"correlation","spearman rank correlation","r value",-0.01,"negative = non-disperser did better than disperser",NA,0.94,NA,NA,1997,"Olsson et al.","adult","lifetime breeding success","reproduction","individual"
"192","ARM","ML","Olsson et al. 1997","p054","c124","s044","sand lizard","Lacerta agilis","Lacerta agilis","Reptilia","Asketunnan","Sweden",57.3703622601462,11.9923660394297,"N",NA,"semi-natural","N","breeding","settlement","survival of offspring to yearling","gradient","A","F",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"correlation_method2",1,"correlation","spearman rank correlation","r value",0.36,"positive = disperser did better than non-disperser",NA,0.16,NA,NA,1997,"Olsson et al.","adult","offspring survival","survival","offspring"
"193","ARM","ML","Olsson et al. 1997","p054","c124","s044","sand lizard","Lacerta agilis","Lacerta agilis","Reptilia","Asketunnan","Sweden",57.3703622601462,11.9923660394297,"N",NA,"semi-natural","N","breeding","settlement","survival","gradient","A","F",38,"dead","alive",15,23,NA,NA,NA,NA,NA,NA,"p_method1",1,"non-parametric","Wilcoxon","Wilcoxon",-0.88,"negative = non-disperser did better than disperser",NA,0.37,NA,NA,1997,"Olsson et al.","adult","survival","survival","individual"
"194","ARM","ML","Olsson et al. 1997","p054","c125","s044","sand lizard","Lacerta agilis","Lacerta agilis","Reptilia","Asketunnan","Sweden",57.3703622601462,11.9923660394297,"N",NA,"semi-natural","N","breeding","settlement","reproductive success","gradient","A","M",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"correlation_method2",1,"correlation","spearman rank correlation","r value",-0.1,"negative = non-disperser did better than disperser",NA,0.42,NA,NA,1997,"Olsson et al.","adult","lifetime breeding success","reproduction","individual"
"195","ARM","ML","Olsson et al. 1997","p054","c125","s044","sand lizard","Lacerta agilis","Lacerta agilis","Reptilia","Asketunnan","Sweden",57.3703622601462,11.9923660394297,"N",NA,"semi-natural","N","breeding","settlement","survival","gradient","A","M",47,"dead","alive",20,27,NA,NA,NA,NA,NA,NA,"p_method1",1,"non-parametric","Wilcoxon","Wilcoxon",-0.58,"negative = non-disperser did better than disperser",NA,0.57,NA,NA,1997,"Olsson et al.","adult","survival","survival","individual"
"196","ARM",NA,"Miller et al. 1997","p055","c126","s045","northern spotted owl","Strix occidentalis caurina","Strix occidentalis caurina","Aves","Douglas County","Oregon",39.3666498098438,-104.892560468533,"Y",NA,"natural","N","natal","settlement","survival to yearling","gradient","J","B",32,"dead","alive",18,14,34.8,32,"mean km","SD",21.3,13.9,"mean_method",1,"t-test",NA,"t or z value",0.45,"positive = dead farther away than alive",NA,0.67,NA,NA,1997,"Miller et al.","juvenile","survival","survival","individual"
"197","ARM",NA,"Jones 1988","p056","c127","s011","banner-tailed kangaroo rat","Dipodomys spectabilis","Dipodomys spectabilis","Mammalia","Portal","Arizona",31.9141743828489,-109.143896010341,"Y",NA,"natural","N","natal","prospection","survival","contrast","J","M",106,"non-disperser","disperser",31,75,54.83870968,34.66666667,"percent alive",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,"Jones","juvenile","survival","survival","individual"
"198","ARM",NA,"Jones 1988","p056","c128","s011","banner-tailed kangaroo rat","Dipodomys spectabilis","Dipodomys spectabilis","Mammalia","Portal","Arizona",31.9141743828489,-109.143896010341,"Y",NA,"natural","N","natal","prospection","survival","contrast","J","F",76,"non-disperser","disperser",15,61,66.66666667,47.54098361,"percent alive",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,"Jones","juvenile","survival","survival","individual"
"199","ARM",NA,"Ishibashi et al. 1998","p057","c129","s073","grey red-backed vole/grey-sided vole","Clethrionomys rufocanus","Myodes rufocanus","Mammalia","Hokkaido","Japan",43.3250345554673,142.554021820993,"N",NA,"semi-natural","N","breeding","settlement","reproductive","contrast","A","F",32,"non-disperser","disperser",21,11,14.28571429,90.90909091,"percent reproductive",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Ishibashi et al.","adult","lifetime breeding success","reproduction","individual"
"200","ARM",NA,"Ishibashi et al. 1998","p057","c130","s073","grey red-backed vole/grey-sided vole","Clethrionomys rufocanus","Myodes rufocanus","Mammalia","Hokkaido","Japan",43.3250345554673,142.554021820993,"N",NA,"semi-natural","N","breeding","settlement","reproductive","contrast","A","M",40,"non-disperser","disperser",33,7,81.81818182,100,"percent reproductive",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Ishibashi et al.","adult","lifetime breeding success","reproduction","individual"
"201","ARM",NA,"Ishibashi et al. 1998","p057","c131","s073","grey red-backed vole/grey-sided vole","Clethrionomys rufocanus","Myodes rufocanus","Mammalia","Hokkaido","Japan",43.3250345554673,142.554021820993,"N",NA,"semi-natural","N","breeding","settlement","survival winter","contrast","A","B",72,"non-disperser","disperser",54,18,62.96296296,33.33333333,"percent alive",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Ishibashi et al.","adult","survival","survival","individual"
"202","ARM",NA,"Scensson 1998","p058","c132","s046","dark whirligig beetle","Gyrinus opacus","Gyrinus opacus","Insecta","Uppland","Sweden",59.871350456545,17.6721901357787,"Y",NA,"natural","N","breeding","settlement","longevity","contrast","YA","M",71,"non-disperser","disperser",35.5,35.5,283.72,237.62,"mean days","SD",99.48,75.23,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Scensson","adult","survival","survival","individual"
"203","ARM",NA,"Scensson 1998","p058","c133","s046","dark whirligig beetle","Gyrinus opacus","Gyrinus opacus","Insecta","Uppland","Sweden",59.871350456545,17.6721901357787,"Y",NA,"natural","N","breeding","settlement","longevity","contrast","YA","F",43,"non-disperser","disperser",21.5,21.5,267.39,222,"mean days","SD",56.44,68.78,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Scensson","adult","survival","survival","individual"
"204","ARM",NA,"Olson & Van Horne 1998","p059","c134","s047","townsend’s ground squirrels","Spermophilus townsendii","Urocitellus townsendii","Mammalia","Snake River Birds of Prey National Conservation Area","Idaho",43.277761193809,-116.395034202263,"Y",NA,"natural","N","natal","prospection","survival","contrast","J","B",26,"non-disperser","disperser",NA,NA,NA,NA,NA,NA,NA,NA,"F_method2",1,"likelihood ratio","G-test","G value",0.25,NA,NA,0.62,NA,NA,1998,"Olson & Van Horne","juvenile","survival","survival","individual"
"205","ARM",NA,"Byrom & Krebs 1999","p061","c136","s049","arctic ground squirrel","Spermophilus parryii plesius","Urocitellus parryii plesius","Mammalia","Kluane","Yukon",60.75002618701,-139.499753238948,"Y",NA,"natural","N","natal","prospection","survival","contrast","J","B",150,"dead","alive",54,96,512.1,143.8,"mean meters","SD",922.2328882,241.0297907,"mean_method",1,"linear model","glm","estimate",0.09,"positive = dead farther away than alive",1,0.002,NA,NA,1999,"Byrom & Krebs","juvenile","survival","survival","individual"
"206","ARM",NA,"Ekman et al. 1999","p062","c136","s050","siberian jay","Perisoreus infaustus","Perisoreus infaustus","Aves","Arvidsjaur","Sweden",65.5921236775471,19.1818238763614,"Y",NA,"natural","N","natal","settlement","number of years breeding","contrast","A","M",25,"non-disperser","disperser",11,14,3.727273,2.571429,"mean years","SD",2.00454,1.504572,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,"Ekman et al.","adult","reproductive lifespan and/or attempts","reproduction","individual"
"207","ARM",NA,"Ekman et al. 1999","p062","c136","s050","siberian jay","Perisoreus infaustus","Perisoreus infaustus","Aves","Arvidsjaur","Sweden",65.5921236775471,19.1818238763614,"Y",NA,"natural","N","natal","settlement","number of offspring","contrast","A","M",26,"non-disperser","disperser",11,15,4.727273,1.4,"mean offspring","SD",4.670994,2.585675,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,"Ekman et al.","adult","lifetime breeding success","reproduction","individual"
"208","ARM",NA,"Loison et al. 1999","p063","c137","s051","chamois","Rupicapra rupicapra","Rupicapra rupicapra","Mammalia","Nîmes","France",43.8373263579668,4.36002191591814,"N",NA,"natural","N","B","prospection","survival","contrast","YA","M",28,"non-disperser","disperser",21,7,52.38095238,57.14285714,"percent alive",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,"Loison et al.","adult","survival","survival","individual"
"209","ARM","ML","Lozano & Lemon 1999","p064","c138","s052","yellow warbler","Dendroica petechia","Setophaga petechia","Aves","Montréal","Quebec",45.4974918297781,-73.5436561220381,"Y",NA,"natural","N","breeding","settlement","first egg stage (laid an egg)","contrast","A","M",171,"non-disperser","disperser",65,106,38.46153846,41.50943396,"percent reached first egg stage",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,"Lozano & Lemon","adult","lifetime breeding success","reproduction","individual"
"210","ARM","ML","Lozano & Lemon 1999","p064","c139","s052","yellow warbler","Dendroica petechia","Setophaga petechia","Aves","Montréal","Quebec",45.4974918297781,-73.5436561220381,"Y",NA,"natural","N","breeding","settlement","first egg stage (laid an egg)","contrast","A","F",157,"non-disperser","disperser",53,104,73.58490566,43.26923077,"percent reached first egg stage",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,"Lozano & Lemon","adult","lifetime breeding success","reproduction","individual"
"211","ARM",NA,"Rosenberry et al. 1999","p065","c140","s053","white-tailed deer","Odocoileus virginianus","Odocoileus virginianus","Mammalia","Chesapeake Farms","Maryland",39.1798619771304,-76.1820778580843,"N",NA,"natural","N","natal","prospection","survival","contrast","Y","M",51,"non-disperser","disperser",13,38,0.94,0.62,"mean survival rate","SD",0.2163330765,0.4931531202,"proportion_method2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,"Rosenberry et al.","adult","survival","survival","individual"
"212","ARM",NA,"Hefner & Green 1999","p066","c141","s054","arabian wolf","Canis lupus arabs","Canis lupus","Mammalia","Negev","Isreal",30.7145648334736,34.8779791455275,"Y",NA,"natural","N","B","settlement","survival","contrast","JA","B",16,"non-disperser","disperser",9,7,77.77777778,57.14285714,"percent alive",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,"Hefner & Green","mix","survival","survival","individual"
"213","ARM",NA,"Boyd & Pletscher 1999","p067","c142","s036","gray wolf","Canis lupus","Canis lupus","Mammalia","Glacier National Park","Montana",48.7756537358192,-113.736031976793,"N",NA,"natural","N","natal","settlement","survival annual","contrast","YA","B",49,"non-disperser","disperser",18,31,0.77,0.76,"mean survival rate","SD",0.5939696962,0.5567764363,"proportion_method2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,"Boyd & Pletscher","adult","survival","survival","individual"
"214","ARM",NA,"Boyd & Pletscher 1999","p067","c143","s036","gray wolf","Canis lupus","Canis lupus","Mammalia","Glacier National Park","Montana",48.7756537358192,-113.736031976793,"N",NA,"natural","N","natal","prospection","produced offspring","contrast","YA","M",35,"non-disperser","disperser",13,22,0,63.63636364,"percent reproduced",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,"Boyd & Pletscher","adult","lifetime breeding success","reproduction","individual"
"215","ARM",NA,"Boyd & Pletscher 1999","p067","c144","s036","gray wolf","Canis lupus","Canis lupus","Mammalia","Glacier National Park","Montana",48.7756537358192,-113.736031976793,"N",NA,"natural","N","natal","prospection","produced offspring","contrast","YA","F",84,"non-disperser","disperser",48,36,35.41666667,66.66666667,"percent reproduced",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,"Boyd & Pletscher","adult","lifetime breeding success","reproduction","individual"
"216","ARM",NA,"Berteaux & Boutin 2000","p069","c146","s030","north american red squirrel","Tamiasciurus hudsonicus","Tamiasciurus hudsonicus","Mammalia","Kluane","Yukon",61.170964730441,-138.629094987204,"Y",NA,"natural","N","breeding","settlement","litter size","contrast","A","F",73,"non-disperser","disperser",40,33,2.73,2.7,"mean litter size","SD",1.07,1.19,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,"Berteaux & Boutin","adult","lifetime breeding success","reproduction","individual"
"217","ARM",NA,"Berteaux & Boutin 2000","p069","c146","s030","north american red squirrel","Tamiasciurus hudsonicus","Tamiasciurus hudsonicus","Mammalia","Kluane","Yukon",61.170964730441,-138.629094987204,"Y",NA,"natural","N","breeding","settlement","number of weaned offspring","contrast","A","F",73,"non-disperser","disperser",40,33,0.98,1.09,"mean weaned offspring","SD",1.04,1.14,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,"Berteaux & Boutin","adult","lifetime reproductive success","reproduction","individual"
"218","ARM",NA,"Berteaux & Boutin 2000","p069","c146","s030","north american red squirrel","Tamiasciurus hudsonicus","Tamiasciurus hudsonicus","Mammalia","Kluane","Yukon",61.170964730441,-138.629094987204,"Y",NA,"natural","N","breeding","settlement","survival to following spring","contrast","A","F",142,"non-disperser","disperser",71,71,70.42253521,57.74647887,"percent alive",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,"Berteaux & Boutin","adult","survival","survival","individual"
"219","ARM",NA,"Berteaux & Boutin 2000","p069","c146","s030","north american red squirrel","Tamiasciurus hudsonicus","Tamiasciurus hudsonicus","Mammalia","Kluane","Yukon",61.170964730441,-138.629094987204,"Y",NA,"natural","N","breeding","settlement","reproduced","contrast","A","F",91,"non-disperser","disperser",50,41,80,80.48780488,"percent reproduced",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,"Berteaux & Boutin","adult","lifetime breeding success","reproduction","individual"
"220","ARM",NA,"Berteaux & Boutin 2000","p069","c147","s030","north american red squirrel","Tamiasciurus hudsonicus","Tamiasciurus hudsonicus","Mammalia","Kluane","Yukon",61.170964730441,-138.629094987204,"Y",NA,"natural","N","natal","settlement","survival to following spring","contrast","J","M",301,"non-disperser","disperser",67,234,64.17910448,51.28205128,"percent alive",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,"Berteaux & Boutin","juvenile","survival","survival","individual"
"221","ARM",NA,"Berteaux & Boutin 2000","p069","c148","s030","north american red squirrel","Tamiasciurus hudsonicus","Tamiasciurus hudsonicus","Mammalia","Kluane","Yukon",61.170964730441,-138.629094987204,"Y",NA,"natural","N","natal","settlement","survival to following spring","contrast","J","F",379,"non-disperser","disperser",119,260,81.51260504,58.07692308,"percent alive",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,"Berteaux & Boutin","juvenile","survival","survival","individual"
"222","ARM",NA,"Berteaux & Boutin 2000","p069","c148","s030","north american red squirrel","Tamiasciurus hudsonicus","Tamiasciurus hudsonicus","Mammalia","Kluane","Yukon",61.170964730441,-138.629094987204,"Y",NA,"natural","N","natal","settlement","reproduced","contrast","J","F",248,"non-disperser","disperser",97,151,45.36082474,33.77483444,"percent reproduced",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,"Berteaux & Boutin","juvenile","lifetime breeding success","reproduction","individual"
"223","ARM",NA,"Berteaux & Boutin 2000","p069","c149","s030","north american red squirrel","Tamiasciurus hudsonicus","Tamiasciurus hudsonicus","Mammalia","Kluane","Yukon",61.170964730441,-138.629094987204,"Y",NA,"natural","C","natal","settlement","litter size","contrast","J","F",68,"non-disperser","disperser",44,24,3,3,"mean litter size","SD",0.7,0.7,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,"Berteaux & Boutin","juvenile","lifetime breeding success","reproduction","individual"
